"Sample_ID","Group","Activated B cell","Immature B cell","Memory B cell","Activated CD4 T cell","Activated CD8 T cell","Eosinophil","Macrophage","Mast cell","MDSC","Monocyte","Natural killer cell","Neutrophil","Plasmacytoid dendritic cell","T follicular helper cell","Type 1 T helper cell","Type 17 T helper cell","Type 2 T helper cell","Activated dendritic cell","Regulatory T cell","NK T cell","Immature dendritic cell","Macrophage M1"
"C_0038","Control",-0.282119354088486,-0.303358524089271,-0.0187611664791937,-0.204792624430685,-0.392473066395608,-0.381128168506337,-0.321251771261239,-0.549960429363019,-0.304935107778668,-0.314557107747311,0.0296031791289263,-0.517829447049615,-0.0402309128988732,-0.0626641640908032,-0.560522561605035,-0.383670665347268,-0.553016084135904,-0.158342981645981,-0.316524290629435,-0.476507147035973,-0.0928865959231203,-0.233556321615323
"C_0039","Control",-0.205750389969617,-0.171753522705766,0.00468133840771727,-0.19181782825284,-0.375578513172186,-0.397345899179062,-0.289704218922089,-0.577134613404766,-0.208500794515168,-0.241781020910725,0.0230833701241766,-0.473593083077535,0.062968594204798,0.127385924065094,-0.527436771469479,-0.425781039303742,-0.503828343962842,-0.203744023830494,-0.222854909367937,-0.459074751648265,-0.171518143968687,-0.266202615728429
"C_0050","Control",-0.419217047856841,-0.183851921250921,0.00787556795301621,-0.218534598270379,-0.399237548675812,-0.360777951579801,-0.144854408387358,-0.58136945046939,-0.200653561704117,-0.0416799771451721,0.0232925821203291,-0.446966587430208,0.162859522294914,0.116221750430403,-0.565309441879967,-0.432342410418686,-0.547087394448398,-0.182236974484734,-0.277745144128531,-0.512149976670475,-0.138221167938648,-0.212773961172109
"C_0053","Control",-0.202735873421732,-0.168362854884315,0.0197451647535054,-0.181015139883346,-0.413511917505054,-0.331680384331861,-0.11748518129202,-0.579302926685091,-0.172014829246158,-0.0394687924831073,0.0237679783807156,-0.36538799847965,0.0357960091147454,0.126468445012981,-0.502798417113214,-0.407889489956186,-0.546277780121967,-0.179709672923087,-0.252202239891503,-0.427394778803636,0.0363591715000315,-0.24003886219399
"C_0060","Control",-0.235153100785767,0.0206831685219151,0.00343320342269194,-0.202550629116446,-0.417064764644627,-0.333884931324785,-0.113594663549809,-0.560369055178819,-0.0726594262986068,-0.11865443257713,0.0228880283344197,-0.470118394679765,0.131604009911537,0.182327372567238,-0.552849474105513,-0.433479508683848,-0.520801808525045,-0.213451453871641,-0.150571508724232,-0.475447594344502,-0.157157503143892,-0.220088498940441
"C_0061","Control",-0.225318844815257,-0.138195371586195,-0.0413338376161643,-0.195046047828543,-0.43340843554488,-0.364287870759595,-0.206360531661575,-0.556945218118432,-0.19511673558568,-0.196704353927822,0.0253106447394476,-0.471630760849224,0.184189297637623,0.238174432730013,-0.570096322154899,-0.412173585864128,-0.506041537088541,-0.18333646276301,-0.228560334409418,-0.491690045029663,-0.169617470918346,-0.249041547882205
"C_0062","Control",-0.312922141677731,-0.146571681140564,0.0148434994800433,-0.195171824836839,-0.411925071378964,-0.349310798970188,-0.189832514185245,-0.527654929958217,-0.195076439259072,-0.138113772617202,0.0236211501253566,-0.405822641965458,0.147020580208743,0.147581046954212,-0.581781941649584,-0.390253642100154,-0.524082405436098,-0.144009436207482,-0.246406450300802,-0.493243852143264,-0.201928912774134,-0.198424333380565
"C_0065","Control",-0.22382853023025,-0.13057062871442,-0.0970527404223949,-0.0039259062340483,-0.391932495955945,-0.23266411018734,-0.111051233895365,-0.554802274154812,-0.172916268820995,0.0169038940365776,0.0229307215761101,-0.396451567096108,-0.0028510095755107,0.196757977921881,-0.566858138439504,-0.307112109287782,-0.523869406247508,-0.269275491871305,-0.0369670249551059,-0.475521868447056,0.0353032420276201,-0.214612576800401
"C_0069","Control",-0.35892642721691,-0.313376031299345,0.0344916581222356,-0.295366024272358,-0.382540080960707,-0.439320212305647,-0.31641844298319,-0.53225497007157,-0.320973590100396,-0.27370021634295,0.0202259402758632,-0.485830016091454,0.0906339463819759,-0.0345137825269214,-0.527014399680515,-0.394603235737022,-0.511506926995477,-0.129396464718557,-0.332336933529071,-0.524463257138447,-0.220513271488574,-0.218878098607244
"C_0070","Control",-0.392967568411387,0.0444715931433078,0.0926903027157415,-0.246539382855091,-0.399378866235947,-0.320208536025429,-0.258088223808117,-0.524985659882268,-0.0738601035266711,-0.220784010209693,0.0268906296814231,-0.472370800761061,0.208475675503085,0.183512739454615,-0.558340307362052,-0.442458546106773,-0.504159252828406,-0.23548992809727,-0.268901999486479,-0.475367520249124,-0.348491923544832,-0.215471468412833
"C_0075","Control",-0.288228680285392,-0.0986340925480717,0.0424165293654468,-0.277933828411094,-0.371013150646537,-0.463247171773409,-0.411753275596191,-0.588116926126301,-0.172134349526033,-0.347908292775523,0.0217467126671838,-0.419321924468524,0.170039842707311,0.108754555699203,-0.522297914703744,-0.431355194570718,-0.531104757268288,-0.236950386663643,-0.232941516231191,-0.484774213850537,-0.351800502558388,-0.187106785279649
"C_0076","Control",-0.436621252570216,-0.32936660709487,0.0256941037132872,-0.282238470881684,-0.368922398613605,-0.293600196311443,-0.34143433708818,-0.540998982878136,-0.313389903081779,-0.324666131835997,0.0220715801000244,-0.517692186421295,0.110767001655953,0.0120531386683345,-0.574320040044544,-0.401128470081315,-0.5204469700294,-0.162876497068358,-0.293090964860524,-0.503945843611621,-0.246418741211733,-0.217939440093247
"C_0081","Control",-0.406400802762519,-0.186952554309375,-0.00584739342140087,-0.195735311570527,-0.37780702789789,-0.418750642604662,-0.209655575690786,-0.522725710478143,-0.235708798021567,-0.225546338532412,0.0249386489598301,-0.46910674807475,0.184752460022909,0.0112368829826204,-0.562352839357215,-0.459708019796806,-0.533128796005086,-0.168436549736286,-0.270684527247166,-0.503159005378968,-0.0934497583084062,-0.205120512623401
