"Sample_ID","Group","Lysosome_Subtype","PC1","PC2","PC3","PC4","PC5","SLC7A14","ACP5","SLC2A13","RAMP3","CLTC"
"GSM388304","AD","Cluster_2",-0.384272976341366,2.16242061725423,-0.0379267209945181,-0.243797571693475,-0.207312269090719,4.46528740181313,5.36362062403334,0,4.75523721962069,7.14298686627861
"GSM388305","AD","Cluster_2",1.64578908026936,0.320927534039966,-0.77264782052366,-0.621115825788742,0.174786212687946,7.00151992173762,4.15250781703427,2.11963675278661,2.96146013082135,8.62973762267822
"GSM388306","AD","Cluster_2",2.8388808074145,1.03677802765855,0.035333664915064,-1.67532538050684,0.177043078014202,7.24279142735106,4.36010091028905,0,0,8.75896711709238
"GSM388307","AD","Cluster_2",-0.411980198967441,2.3858001670314,-0.813459181739232,-0.260235368716095,-0.064956067688476,4.68119706117255,5.79411173957347,0,5.46989266804996,8.03248633208696
"GSM388308","AD","Cluster_2",0.380648255675918,1.47135058790409,-0.375911228319237,-0.252751953966633,-0.377044545324023,5.55193523404424,4.75693798480899,0.408951310771793,4.48356049550396,7.5619316196887
"GSM388309","AD","Cluster_2",1.04838720775433,-0.216749348264798,-0.501522811811288,0.400665294404626,0.488023469119178,6.1854302360696,3.39109819762698,3.77903270238958,3.9844881169092,8.27648363913889
"GSM388310","AD","Cluster_2",-0.12479526050796,0.288838228634439,-1.50164244127738,-0.211425285057489,0.89723573530426,5.95973956850928,5.1887482671658,4.4361877955691,5.29317133857682,8.66298659043526
"GSM388311","AD","Cluster_2",0.181921662558922,0.593133598043851,-1.51019331124717,-0.507057795461758,0.381807341291959,6.35832390589065,5.28338869744065,3.07386705790352,5.09045157036304,8.54112001885669
"GSM388312","AD","Cluster_2",2.30831883238916,-0.228774989092391,-0.237434088914144,-0.0681414439441004,0.403701398560958,6.95346516645949,2.96549335054816,2.7757491892049,2.12686399945209,8.74052848915126
"GSM388313","AD","Cluster_2",3.33213194673619,0.607199111085873,0.776304535088219,-0.506656980019903,-0.0493950856104019,6.8441790984903,2.64278990131444,0,0,8.46618336702763
"GSM388314","AD","Cluster_2",0.482790779870515,0.989990876758621,-0.496927216869343,-0.147342669659341,0.272931731725732,5.56322278338141,4.59613092800737,1.96074452613065,4.15948079068229,8.06222923918538
"GSM388315","AD","Cluster_2",-0.229937879292744,0.711270703195709,-0.513600862826558,0.198378195525856,0.229249682499271,5.23721618014564,4.5874892025095,2.83309736555364,5.21199695559593,7.50437613490193
"GSM388316","AD","Cluster_2",0.57779146280906,0.29927417344164,-1.16440831140211,-0.347868753069735,0.59567591952067,6.34195865354677,4.73478165644452,3.49431545517339,4.3527802633124,8.60243804558863
"GSM388317","AD","Cluster_2",1.28684357470929,0.501010808917852,-0.489803489385283,-0.79668984929112,1.09162974791784,6.15619524242199,4.65295873051749,3.20020952919731,2.21373623408209,8.84078518975316
"GSM388318","AD","Cluster_2",2.16242459095035,1.0911625264434,-1.23761031311287,0.27286444258824,-0.398794662806469,6.88067702926104,3.50267536803168,0,4.16927234134432,9.63965994627288
"GSM388319","AD","Cluster_2",-0.284285670119357,0.123053491254038,0.937642039574228,-0.0670805443357811,0.725594571830248,4.63219353175005,4.17026791363186,4.1329526193869,3.17398790378874,6.17379985515517
