"Sample_ID","Group","CLTC","SLC2A13","SLC7A14","ACP5","RAMP3"
"GSM388260","AD",5.1067500873172,5.41489320616109,3.2016290311473,5.81733164623414,5.21603279641839
"GSM388261","AD",6.64782246205218,0,6.07274807216842,4.57021995860749,4.21412997433916
"GSM388262","AD",7.17296835859793,4.89421118418245,6.64366771568588,3.57042258610347,5.49292772684899
"GSM388263","AD",7.17703651843114,2.83994461152845,6.42089956869585,4.9761519377327,5.05886043967988
"GSM388264","AD",7.09071150856735,3.84602297481542,6.65582095848223,4.81580930546024,5.52003961767334
"GSM388265","AD",7.51972207120313,4.31495544886429,6.30323617661249,3.78867508103898,5.62133358017823
"GSM388266","AD",7.10188922733532,4.4686428912892,6.92761333056949,-1.65096873099676,3.03340112081411
"GSM388267","AD",6.57036629864406,6.02694017620153,6.45316158819947,3.93368761527714,6.29254486152577
"GSM388268","AD",7.55738723649198,3.23666315368875,5.24422698537317,2.89605002075431,4.59886185334547
"GSM388269","AD",5.06374558613978,5.66717594194502,5.33797227818254,4.43852288157983,6.05928933028443
"GSM388270","AD",5.78506612014794,5.3787822332259,6.83863187161573,2.63155122724458,0
"GSM388271","AD",6.33639577751409,6.8707935713596,6.3779923399621,4.00623834881717,5.1936122506077
"GSM388272","AD",6.07227499356684,3.61020655209952,4.94511298805245,7.00174916551859,6.24234113121835
"GSM388273","AD",5.56247083820524,6.40673787028385,5.60274034345522,3.49734380300973,5.95903217839873
"GSM388274","AD",6.65891153700087,6.57473259298495,6.65363845931588,3.66126090777357,5.00565772911962
"GSM388275","AD",5.1058521374646,4.77009509016482,4.79135007813878,5.2896871642217,5.30735010233044
"GSM388276","AD",5.77890003390487,5.26663117538339,3.38825144956881,3.79296173635328,7.87837560300322
"GSM388277","AD",7.19470193278632,0,5.65605198070835,5.75728968867543,5.7434564209402
"GSM388278","AD",6.151442947192,0,3.52040028106306,4.69937331350215,3.67114981712067
"GSM388279","AD",6.91805522558019,1.03401713481009,5.54114054993495,3.59994448368156,0
"GSM388281","AD",9.40198784045633,3.62389467906948,6.62575878595818,4.77895832286643,5.37358262921746
"GSM388282","AD",9.37005418817622,3.62965701135153,6.5553835889209,3.00909956454861,4.90080232710313
"GSM388284","AD",7.67941932366943,4.25726877442007,5.34231377712732,4.36228673867744,6.55583350195512
"GSM388285","AD",8.96702361671718,4.32455700998811,6.4371118696709,4.22190703755363,4.88245711685272
"GSM388286","AD",8.47741881101872,2.6297079838596,6.64625747539575,4.54724140314902,0
"GSM388287","AD",8.27763313374535,3.34125560730541,6.11635891547987,0.220631060696088,5.69978063008632
"GSM388288","AD",8.18347111371016,3.5330062625372,5.10096927215852,3.77167174127044,6.11422816667415
"GSM388289","AD",6.46122102509602,0,2.84743552703672,3.87893425778005,3.83263668875895
"GSM388290","AD",6.42929609275999,4.13490754875687,3.93898965313479,4.9405083575344,4.94721582331669
"GSM388291","AD",6.6631183562242,3.33876933877368,5.13228178506282,3.54221465986032,5.47528126988294
"GSM388292","AD",6.34294359956865,0,4.6345956279668,3.19348471967216,5.774055350292
"GSM388294","AD",7.92579461071513,4.6236334660787,5.57242580489392,4.46921639566341,5.19417747439679
"GSM388295","AD",8.14753997989826,3.75788748167076,5.62332273626663,4.28915353049016,4.43719219994867
"GSM388296","AD",9.31682655191526,3.1818326629654,6.75077562027052,3.20389919887076,4.40320239691629
"GSM388297","AD",9.25175636472883,1.04980536185233,6.23982379130619,4.62655895420365,3.79319030122319
"GSM388298","AD",9.58887912763695,2.71730082036663,6.34938193368002,3.88612740396033,4.8619434701288
"GSM388299","AD",8.93769457380138,4.5679509726725,6.07352286321797,2.26485035959183,1.95084850231744
"GSM388300","AD",7.93766969987092,0,4.54782735999405,3.97145258254177,4.35052815838967
"GSM388301","AD",7.89758773070828,3.02164379809889,5.74815356279886,2.8934258617561,2.23566865703282
"GSM388302","AD",7.35272769362101,2.4709548084844,4.09170976572037,0,5.47333913284797
"GSM388303","AD",7.45811488098317,4.40854774478289,5.91995198011629,4.05437756392056,5.13578342662049
"GSM388304","AD",7.14298686627861,0,4.46528740181313,5.36362062403334,4.75523721962069
"GSM388305","AD",8.62973762267822,2.11963675278661,7.00151992173762,4.15250781703427,2.96146013082135
"GSM388306","AD",8.75896711709238,0,7.24279142735106,4.36010091028905,0
"GSM388307","AD",8.03248633208696,0,4.68119706117255,5.79411173957347,5.46989266804996
"GSM388308","AD",7.5619316196887,0.408951310771793,5.55193523404424,4.75693798480899,4.48356049550396
"GSM388309","AD",8.27648363913889,3.77903270238958,6.1854302360696,3.39109819762698,3.9844881169092
"GSM388310","AD",8.66298659043526,4.4361877955691,5.95973956850928,5.1887482671658,5.29317133857682
"GSM388311","AD",8.54112001885669,3.07386705790352,6.35832390589065,5.28338869744065,5.09045157036304
"GSM388312","AD",8.74052848915126,2.7757491892049,6.95346516645949,2.96549335054816,2.12686399945209
"GSM388313","AD",8.46618336702763,0,6.8441790984903,2.64278990131444,0
"GSM388314","AD",8.06222923918538,1.96074452613065,5.56322278338141,4.59613092800737,4.15948079068229
